chieuDai,chieuNgang,dienTich,Gia/m2,Phongngu,SoTang,PhongTam,Loai,GiayTo,TinhTrangNoiThat,QuanHuyen
,,66.5,5764.583333333333,4,,5.0,"nhà ngõ, hẻm",đã có sổ,,quận tân bình
15.0,4.0,60.0,3958.3333333333335,2,2.0,2.0,"nhà ngõ, hẻm",đã có sổ,nội thất đầy đủ,quận gò vấp
16.0,4.1,65.0,2429.5833333333335,3,2.0,2.0,"nhà ngõ, hẻm",đã có sổ,hoàn thiện cơ bản,quận bình tân
17.0,4.0,70.0,4702.5,5,4.0,,nhà phố liền kề,đã có sổ,,quận tân phú
17.1,4.0,58.0,6680.833333333333,6,4.0,6.0,"nhà ngõ, hẻm",đã có sổ,,quận bình thạnh
17.0,7.0,120.0,4166.666666666667,4,3.0,5.0,"nhà mặt phố, mặt tiền",đã có sổ,nội thất cao cấp,quận 12
14.0,4.0,56.0,2604.1666666666665,3,,2.0,"nhà ngõ, hẻm",đã có sổ,,quận bình tân
,4.0,76.0,2686.25,3,2.0,2.0,"nhà ngõ, hẻm",đã có sổ,nội thất cao cấp,quận tân phú
20.0,5.0,100.0,364.5833333333333,2,1.0,2.0,"nhà ngõ, hẻm",đã có sổ,,huyện bình chánh
12.0,3.3,45.0,5046.25,3,,3.0,"nhà mặt phố, mặt tiền",đã có sổ,,quận bình thạnh
24.5,3.8,90.0,1944.5833333333333,3,2.0,2.0,"nhà ngõ, hẻm",đã có sổ,,quận 12
25.0,4.0,100.0,2708.3333333333335,2,1.0,2.0,"nhà mặt phố, mặt tiền",đã có sổ,,quận 12
10.0,5.2,50.0,4416.666666666667,3,3.0,4.0,nhà phố liền kề,đã có sổ,nội thất cao cấp,quận 12
10.0,4.0,40.0,6145.833333333333,4,3.0,,"nhà ngõ, hẻm",đã có sổ,hoàn thiện cơ bản,quận gò vấp
14.0,4.5,60.0,11111.25,5,4.0,5.0,"nhà ngõ, hẻm",đã có sổ,,quận 1
20.0,4.5,106.9,2533.3333333333335,2,1.0,1.0,"nhà mặt phố, mặt tiền",đã có sổ,nội thất cao cấp,huyện hóc môn
21.0,4.5,98.0,3822.0833333333335,3,,,"nhà ngõ, hẻm",đã có sổ,,quận 11
15.0,4.0,60.0,5555.416666666667,4,4.0,5.0,"nhà mặt phố, mặt tiền",đã có sổ,,quận tân phú
22.0,4.0,88.0,3740.4166666666665,2,2.0,3.0,"nhà mặt phố, mặt tiền",đã có sổ,,quận 7
,4.0,20.0,1291.6666666666667,2,1.0,2.0,"nhà ngõ, hẻm",đã có sổ,,huyện hóc môn
10.3,5.0,50.4,3224.1666666666665,2,1.0,2.0,"nhà ngõ, hẻm",đã có sổ,,quận 12
12.0,4.0,48.0,3298.75,2,1.0,2.0,"nhà ngõ, hẻm",đã có sổ,hoàn thiện cơ bản,quận bình tân
13.0,4.0,52.0,6490.416666666667,3,4.0,3.0,"nhà ngõ, hẻm",đã có sổ,,quận tân bình
25.0,15.0,371.0,1067.0833333333333,3,,2.0,"nhà mặt phố, mặt tiền",đã có sổ,,quận bình tân
10.5,6.5,65.0,5448.75,3,2.0,3.0,"nhà ngõ, hẻm",đã có sổ,,quận 11
10.5,6.5,65.0,5448.75,3,2.0,3.0,"nhà ngõ, hẻm",đã có sổ,,quận 11
13.0,6.5,82.0,4522.5,4,3.0,6.0,"nhà mặt phố, mặt tiền",đã có sổ,nội thất đầy đủ,huyện nhà bè
12.0,3.2,38.4,1822.9166666666667,3,2.0,2.0,"nhà ngõ, hẻm",đã có sổ,nội thất đầy đủ,huyện hóc môn
11.0,4.6,50.6,7411.25,4,5.0,5.0,"nhà mặt phố, mặt tiền",đã có sổ,nội thất đầy đủ,quận phú nhuận
,,33.0,5302.916666666667,3,3.0,2.0,"nhà ngõ, hẻm",đã có sổ,,quận phú nhuận
20.0,6.0,120.0,3229.1666666666665,4,3.0,6.0,"nhà ngõ, hẻm",đã có sổ,nội thất đầy đủ,quận 12
8.0,3.5,33.0,6881.25,3,4.0,4.0,"nhà ngõ, hẻm",đã có sổ,,quận phú nhuận
8.0,3.2,25.6,2278.75,3,2.0,3.0,"nhà ngõ, hẻm",sổ chung / công chứng vi bằng,,quận 12
20.0,6.0,120.0,1944.5833333333333,6,1.0,6.0,"nhà mặt phố, mặt tiền",đã có sổ,nội thất đầy đủ,huyện nhà bè
,,60.0,3437.5,3,,,"nhà ngõ, hẻm",đã có sổ,,quận gò vấp
11.0,3.5,38.5,1190.4166666666667,2,1.0,2.0,"nhà ngõ, hẻm",sổ chung / công chứng vi bằng,,huyện nhà bè
,,54.0,4938.333333333333,3,,,"nhà ngõ, hẻm",đã có sổ,,quận bình thạnh
17.0,4.5,76.0,3947.5,1,1.0,,"nhà mặt phố, mặt tiền",đã có sổ,,quận tân phú
14.0,4.2,58.0,3448.3333333333335,3,3.0,3.0,"nhà ngõ, hẻm",đã có sổ,nội thất đầy đủ,quận bình tân
20.0,8.0,152.0,1535.0,5,1.0,,"nhà mặt phố, mặt tiền",đã có sổ,,huyện hóc môn
23.0,4.5,103.0,7362.5,8,6.0,7.0,"nhà mặt phố, mặt tiền",đã có sổ,,quận tân bình
8.0,4.5,35.0,4583.333333333333,2,2.0,2.0,"nhà ngõ, hẻm",đã có sổ,nội thất cao cấp,quận gò vấp
26.0,4.0,103.0,1658.75,5,1.0,5.0,"nhà ngõ, hẻm",đã có sổ,,huyện hóc môn
7.0,4.0,28.0,2976.25,2,2.0,2.0,"nhà ngõ, hẻm",đã có sổ,bàn giao thô,quận bình tân
,,190.0,5482.5,4,,5.0,nhà biệt thự,đã có sổ,,quận bình tân
20.0,5.0,100.0,8000.0,6,5.0,7.0,nhà phố liền kề,đã có sổ,,quận gò vấp
17.0,5.0,85.0,382.5,3,1.0,3.0,"nhà ngõ, hẻm",đã có sổ,nội thất cao cấp,huyện bình chánh
13.0,4.0,60.0,3229.1666666666665,4,,3.0,"nhà mặt phố, mặt tiền",đã có sổ,,quận bình tân
12.0,4.0,48.0,5121.666666666667,4,,5.0,"nhà mặt phố, mặt tiền",đã có sổ,,quận bình tân
12.5,4.0,50.0,4041.6666666666665,4,3.0,3.0,"nhà ngõ, hẻm",đã có sổ,hoàn thiện cơ bản,quận bình tân
19.8,5.0,100.0,637.5,2,1.0,2.0,"nhà mặt phố, mặt tiền",đã có sổ,nội thất đầy đủ,huyện củ chi
,6.5,40.0,4375.0,2,,,"nhà ngõ, hẻm",đã có sổ,,quận 7
15.0,3.2,48.0,2257.0833333333335,4,,,"nhà ngõ, hẻm",sổ chung / công chứng vi bằng,,quận 12
25.0,8.0,200.0,5208.333333333333,4,3.0,,"nhà mặt phố, mặt tiền",đã có sổ,,quận gò vấp
10.0,4.0,40.0,3906.25,2,,,"nhà ngõ, hẻm",đã có sổ,,quận bình tân
8.0,5.0,40.0,3125.0,3,2.0,2.0,"nhà ngõ, hẻm",đã có sổ,nội thất cao cấp,quận 12
,,46.7,3033.75,2,2.0,,"nhà ngõ, hẻm",đã có sổ,,quận 5
,,46.7,3033.75,2,2.0,,"nhà ngõ, hẻm",đã có sổ,,quận 5
9.0,4.0,37.0,3322.0833333333335,2,2.0,2.0,"nhà ngõ, hẻm",đã có sổ,hoàn thiện cơ bản,quận bình tân
22.0,4.0,86.0,4118.333333333333,1,1.0,1.0,"nhà mặt phố, mặt tiền",đã có sổ,,quận tân phú
,,43.4,12960.833333333334,2,,,"nhà mặt phố, mặt tiền",đã có sổ,,quận 6
15.0,4.0,62.0,3091.25,2,2.0,2.0,"nhà mặt phố, mặt tiền",đã có sổ,nội thất đầy đủ,huyện hóc môn
20.0,12.0,240.0,5190.833333333333,3,,,nhà biệt thự,đã có sổ,,quận 7
,,30.0,1111.25,2,,1.0,"nhà ngõ, hẻm",đã có sổ,hoàn thiện cơ bản,huyện hóc môn
22.8,4.3,98.04,327.0833333333333,2,1.0,1.0,"nhà ngõ, hẻm",đã có sổ,nội thất đầy đủ,huyện bình chánh
16.0,4.0,64.0,3775.8333333333335,3,2.0,3.0,"nhà mặt phố, mặt tiền",đã có sổ,nội thất cao cấp,quận gò vấp
13.0,3.1,39.0,5502.083333333333,4,4.0,3.0,"nhà ngõ, hẻm",đã có sổ,,quận tân phú
17.0,5.0,85.0,4215.833333333333,4,3.0,5.0,"nhà mặt phố, mặt tiền",đã có sổ,nội thất đầy đủ,huyện nhà bè
11.0,4.0,44.0,3645.8333333333335,2,2.0,2.0,"nhà ngõ, hẻm",đã có sổ,nội thất đầy đủ,quận bình tân
10.0,4.0,38.0,4331.25,3,,2.0,"nhà ngõ, hẻm",đã có sổ,,quận 6
15.0,4.0,60.0,2979.1666666666665,4,2.0,3.0,"nhà mặt phố, mặt tiền",đã có sổ,nội thất đầy đủ,quận bình tân
19.0,6.0,114.0,3435.8333333333335,4,2.0,3.0,"nhà mặt phố, mặt tiền",đã có sổ,,quận bình tân
13.0,4.0,53.0,4952.916666666667,4,,,"nhà ngõ, hẻm",đã có sổ,nội thất đầy đủ,quận tân phú
20.0,10.0,200.0,6666.666666666667,4,2.0,4.0,"nhà mặt phố, mặt tiền",đã có sổ,,quận tân bình
,,51.0,4820.416666666667,4,,,"nhà ngõ, hẻm",đã có sổ,,quận tân bình
8.0,4.0,33.0,9217.083333333334,3,3.0,2.0,"nhà mặt phố, mặt tiền",đã có sổ,nội thất đầy đủ,quận bình thạnh
14.0,4.0,56.0,3608.75,4,6.0,4.0,nhà phố liền kề,đã có sổ,nội thất đầy đủ,quận bình tân
19.0,6.0,114.0,4897.5,7,3.0,5.0,"nhà mặt phố, mặt tiền",đã có sổ,,quận bình tân
22.0,15.3,336.6,1856.6666666666667,11,1.0,7.0,"nhà ngõ, hẻm",đã có sổ,nội thất cao cấp,quận 12
15.0,4.0,60.0,5208.333333333333,1,1.0,1.0,"nhà mặt phố, mặt tiền",đã có sổ,,quận bình tân
25.0,4.0,100.0,302.0833333333333,3,3.0,3.0,"nhà mặt phố, mặt tiền",đã có sổ,nội thất đầy đủ,huyện bình chánh
27.0,21.0,648.5,6425.0,4,2.0,2.0,"nhà ngõ, hẻm",đã có sổ,nội thất cao cấp,quận tân bình
17.0,4.0,68.0,2787.9166666666665,5,4.0,6.0,"nhà ngõ, hẻm",đã có sổ,nội thất cao cấp,quận 12
26.0,6.0,156.0,1428.75,3,1.0,4.0,"nhà mặt phố, mặt tiền",đã có sổ,,huyện hóc môn
12.0,4.3,60.0,6250.0,6,5.0,4.0,"nhà mặt phố, mặt tiền",đã có sổ,,quận tân phú
7.0,3.0,19.0,5701.666666666667,3,2.0,2.0,"nhà ngõ, hẻm",đã có sổ,nội thất đầy đủ,quận bình thạnh
10.0,6.0,60.0,2430.4166666666665,3,2.0,2.0,"nhà ngõ, hẻm",đã có sổ,,quận 12
15.0,3.2,51.0,7230.416666666667,2,2.0,2.0,nhà phố liền kề,đã có sổ,bàn giao thô,quận bình thạnh
17.0,4.0,68.0,3670.4166666666665,5,4.0,6.0,"nhà ngõ, hẻm",đã có sổ,nội thất đầy đủ,quận bình tân
,,70.0,428.75,3,1.0,2.0,"nhà mặt phố, mặt tiền",đã có sổ,,huyện bình chánh
,,70.0,428.75,3,1.0,2.0,"nhà mặt phố, mặt tiền",đã có sổ,,huyện bình chánh
,,81.2,615.8333333333334,3,,2.0,"nhà mặt phố, mặt tiền",đã có sổ,,huyện bình chánh
,,89.0,561.6666666666666,3,,,"nhà ngõ, hẻm",đã có sổ,,huyện củ chi
24.0,4.1,96.0,3602.5,2,,,"nhà ngõ, hẻm",đã có sổ,,quận tân phú
20.0,4.0,80.0,6510.416666666667,4,3.0,4.0,"nhà mặt phố, mặt tiền",đã có sổ,,quận tân phú
20.0,4.0,80.0,3125.0,3,2.0,3.0,"nhà ngõ, hẻm",đã có sổ,,quận tân phú
,4.7,70.5,3250.4166666666665,2,,,"nhà ngõ, hẻm",đã có sổ,nội thất đầy đủ,quận 7
24.0,4.5,88.8,4645.416666666667,3,1.0,3.0,"nhà ngõ, hẻm",đã có sổ,hoàn thiện cơ bản,quận 4
18.0,5.0,90.0,555.4166666666666,2,1.0,2.0,"nhà ngõ, hẻm",đã có sổ,nội thất đầy đủ,huyện bình chánh
21.0,5.0,103.0,1666.6666666666667,5,1.0,5.0,"nhà mặt phố, mặt tiền",đã có sổ,,quận 12
25.0,4.1,100.0,17708.333333333332,1,1.0,,"nhà mặt phố, mặt tiền",đã có sổ,,quận 5
6.5,4.3,28.0,3050.4166666666665,1,1.0,1.0,"nhà ngõ, hẻm",đã có sổ,nội thất đầy đủ,quận bình tân
30.0,4.0,120.0,2951.25,3,1.0,,"nhà mặt phố, mặt tiền",đã có sổ,nội thất đầy đủ,huyện bình chánh
12.0,5.4,64.0,2311.25,1,1.0,1.0,"nhà mặt phố, mặt tiền",đã có sổ,,quận bình tân
15.5,7.5,115.0,3257.0833333333335,4,2.0,5.0,nhà biệt thự,đã có sổ,,quận 12
14.5,6.6,99.0,6313.333333333333,3,1.0,7.0,"nhà mặt phố, mặt tiền",đã có sổ,nội thất đầy đủ,quận 10
,,77.9,5001.25,5,2.0,,"nhà mặt phố, mặt tiền",đã có sổ,,huyện bình chánh
24.0,8.0,188.0,7313.75,11,6.0,7.0,"nhà ngõ, hẻm",đã có sổ,,quận bình tân
12.0,5.0,70.0,625.0,3,1.0,2.0,"nhà mặt phố, mặt tiền",đã có sổ,,huyện bình chánh
7.0,10.0,65.0,2692.5,2,,,"nhà ngõ, hẻm",đã có sổ,,quận 7
6.0,8.0,47.8,2135.8333333333335,2,1.0,1.0,"nhà ngõ, hẻm",đã có sổ,hoàn thiện cơ bản,quận 8
7.0,4.0,26.0,2564.1666666666665,4,1.0,5.0,"nhà ngõ, hẻm",đã có sổ,nội thất đầy đủ,quận 8
32.0,4.5,144.0,2285.8333333333335,1,,,"nhà ngõ, hẻm",đã có sổ,,quận tân phú
,,43.0,1792.5,3,,2.0,"nhà ngõ, hẻm",sổ chung / công chứng vi bằng,,huyện nhà bè
26.0,5.0,130.0,5320.416666666667,2,2.0,2.0,"nhà mặt phố, mặt tiền",đã có sổ,,quận tân bình
11.5,4.0,46.0,3079.5833333333335,2,,,"nhà ngõ, hẻm",đã có sổ,,quận bình tân
16.0,4.0,64.0,3971.25,5,3.0,3.0,"nhà ngõ, hẻm",đã có sổ,nội thất đầy đủ,quận tân phú
,,115.0,11232.083333333334,8,,,"nhà mặt phố, mặt tiền",đã có sổ,,quận tân bình
13.0,4.0,52.0,3846.25,4,,,"nhà ngõ, hẻm",đã có sổ,,quận bình tân
14.0,4.0,56.0,3125.0,2,,,"nhà ngõ, hẻm",đã có sổ,,quận bình tân
,,48.0,5729.166666666667,3,,,"nhà ngõ, hẻm",đã có sổ,,quận tân bình
18.0,3.0,51.0,6617.5,6,4.0,6.0,"nhà ngõ, hẻm",đã có sổ,nội thất cao cấp,quận 3
7.0,4.0,25.0,2666.6666666666665,2,2.0,2.0,"nhà ngõ, hẻm",đã có sổ,hoàn thiện cơ bản,quận tân bình
17.0,4.05,68.0,5269.583333333333,3,,2.0,"nhà mặt phố, mặt tiền",đã có sổ,,quận tân bình
20.0,5.0,100.0,333.3333333333333,2,1.0,2.0,"nhà mặt phố, mặt tiền",đã có sổ,nội thất đầy đủ,huyện bình chánh
14.0,4.0,56.0,1116.25,2,1.0,2.0,"nhà ngõ, hẻm",sổ chung / công chứng vi bằng,,huyện hóc môn
,,110.0,14393.75,10,3.0,6.0,"nhà mặt phố, mặt tiền",đã có sổ,nội thất đầy đủ,quận phú nhuận
27.0,4.5,121.0,2066.25,2,1.0,,"nhà mặt phố, mặt tiền",đã có sổ,,huyện hóc môn
31.0,5.2,155.5,1741.6666666666667,2,1.0,,"nhà mặt phố, mặt tiền",đã có sổ,,huyện hóc môn
13.0,6.5,80.0,4635.416666666667,4,3.0,6.0,"nhà mặt phố, mặt tiền",đã có sổ,nội thất đầy đủ,quận 7
7.0,3.0,22.0,4450.833333333333,1,2.0,2.0,"nhà ngõ, hẻm",đã có sổ,hoàn thiện cơ bản,quận gò vấp
20.0,4.0,80.0,3171.6666666666665,4,2.0,2.0,"nhà mặt phố, mặt tiền",đã có sổ,nội thất đầy đủ,quận bình tân
6.43,2.7,17.0,7720.416666666667,3,,3.0,"nhà ngõ, hẻm",đã có sổ,,quận 6
,,336.0,892.9166666666666,3,1.0,3.0,"nhà ngõ, hẻm",đã có sổ,,huyện hóc môn
10.0,7.0,70.0,7619.166666666667,3,3.0,3.0,"nhà mặt phố, mặt tiền",đã có sổ,,quận 10
17.0,6.5,112.0,1469.5833333333333,2,,,"nhà ngõ, hẻm",đã có sổ,,quận 12
21.0,4.0,84.0,9176.666666666666,6,4.0,6.0,"nhà mặt phố, mặt tiền",đã có sổ,nội thất đầy đủ,quận 8
15.0,4.0,60.0,2534.5833333333335,2,2.0,2.0,"nhà ngõ, hẻm",đã có sổ,nội thất đầy đủ,quận 6
28.0,5.0,139.0,2248.3333333333335,2,1.0,,"nhà mặt phố, mặt tiền",đã có sổ,nội thất cao cấp,huyện hóc môn
11.0,10.0,107.8,2976.25,2,1.0,2.0,"nhà ngõ, hẻm",đã có sổ,hoàn thiện cơ bản,quận gò vấp
30.0,12.0,330.0,5618.75,6,,6.0,"nhà mặt phố, mặt tiền",đã có sổ,,huyện bình chánh
12.0,3.0,35.7,4493.333333333333,2,,2.0,"nhà ngõ, hẻm",đã có sổ,,quận 6
8.3,3.3,26.0,10657.083333333334,2,5.0,3.0,"nhà mặt phố, mặt tiền",đã có sổ,nội thất đầy đủ,quận 10
15.0,4.0,60.0,5416.666666666667,3,2.0,,"nhà ngõ, hẻm",đã có sổ,nội thất đầy đủ,quận bình thạnh
30.0,4.3,130.0,8012.916666666667,6,,,"nhà ngõ, hẻm",đã có sổ,,quận 3
23.0,4.0,92.0,4529.166666666667,2,1.0,2.0,"nhà mặt phố, mặt tiền",đã có sổ,,quận bình tân
9.0,3.0,27.0,8024.583333333333,4,3.0,3.0,"nhà ngõ, hẻm",đã có sổ,,quận 11
57.6,22.0,1150.0,1630.4166666666667,11,1.0,7.0,"nhà mặt phố, mặt tiền",đã có sổ,,quận 12
7.5,4.75,34.0,4277.083333333333,3,1.0,2.0,"nhà ngõ, hẻm",đã có sổ,nội thất đầy đủ,quận bình thạnh
18.0,6.5,115.0,10507.083333333334,6,,,"nhà ngõ, hẻm",đã có sổ,,quận 1
19.0,5.5,105.0,7936.666666666667,3,,2.0,"nhà ngõ, hẻm",đã có sổ,hoàn thiện cơ bản,quận phú nhuận
18.0,4.2,72.0,14467.5,11,,7.0,"nhà ngõ, hẻm",đã có sổ,,quận 1
20.0,5.5,109.0,2637.5,3,,3.0,"nhà ngõ, hẻm",đã có sổ,,quận 12
4.5,3.23,13.2,5208.333333333333,1,2.0,2.0,"nhà ngõ, hẻm",đã có sổ,nội thất đầy đủ,quận 8
,,40.0,12500.0,11,4.0,7.0,"nhà mặt phố, mặt tiền",đã có sổ,,quận 8
26.0,11.0,260.0,5128.333333333333,6,,,"nhà ngõ, hẻm",đã có sổ,,quận 3
,,20.0,1654.1666666666667,2,,1.0,"nhà ngõ, hẻm",đã có sổ,hoàn thiện cơ bản,huyện hóc môn
,,22.0,4735.0,2,,2.0,"nhà ngõ, hẻm",đã có sổ,,quận bình tân
17.2,5.0,86.0,329.5833333333333,2,1.0,2.0,"nhà mặt phố, mặt tiền",đã có sổ,nội thất đầy đủ,huyện bình chánh
16.0,6.0,96.0,3472.0833333333335,7,4.0,7.0,"nhà ngõ, hẻm",đã có sổ,,quận 7
5.2,6.1,29.0,9339.166666666666,4,3.0,3.0,"nhà ngõ, hẻm",đã có sổ,,quận 10
26.0,4.0,106.0,330.0,3,1.0,2.0,"nhà mặt phố, mặt tiền",đã có sổ,nội thất cao cấp,huyện bình chánh
13.0,4.0,52.0,2804.5833333333335,2,2.0,2.0,"nhà ngõ, hẻm",đã có sổ,hoàn thiện cơ bản,quận 12
13.0,6.0,75.0,2777.9166666666665,2,3.0,3.0,"nhà ngõ, hẻm",đã có sổ,nội thất cao cấp,quận 12
14.0,4.0,56.0,1785.8333333333333,3,3.0,3.0,"nhà ngõ, hẻm",đã có sổ,nội thất đầy đủ,huyện nhà bè
17.0,5.0,85.0,588.3333333333334,2,1.0,2.0,"nhà ngõ, hẻm",đã có sổ,nội thất đầy đủ,huyện bình chánh
20.0,5.0,100.0,354.1666666666667,3,1.0,3.0,"nhà mặt phố, mặt tiền",đã có sổ,nội thất đầy đủ,huyện bình chánh
21.0,4.0,84.0,6448.333333333333,4,3.0,3.0,"nhà mặt phố, mặt tiền",đã có sổ,nội thất cao cấp,quận tân phú
14.0,4.0,56.0,1785.8333333333333,3,3.0,3.0,"nhà ngõ, hẻm",đã có sổ,nội thất đầy đủ,huyện nhà bè
,,39.0,3386.6666666666665,3,,4.0,"nhà ngõ, hẻm",đã có sổ,,quận bình thạnh
12.0,5.0,60.0,2777.9166666666665,3,3.0,3.0,"nhà ngõ, hẻm",đã có sổ,nội thất đầy đủ,quận bình thạnh
10.0,3.5,38.0,8223.75,3,3.0,3.0,"nhà ngõ, hẻm",đã có sổ,nội thất cao cấp,quận bình thạnh
14.0,3.8,52.0,6810.833333333333,4,3.0,3.0,"nhà ngõ, hẻm",đã có sổ,nội thất đầy đủ,quận tân bình
12.0,5.0,52.0,5448.75,5,5.0,5.0,"nhà mặt phố, mặt tiền",đã có sổ,hoàn thiện cơ bản,quận 8
22.0,4.0,88.0,4162.083333333333,5,4.0,5.0,"nhà mặt phố, mặt tiền",đã có sổ,nội thất cao cấp,quận 12
18.0,6.1,117.0,1602.5,2,1.0,1.0,"nhà ngõ, hẻm",đã có sổ,,huyện nhà bè
32.0,8.0,256.0,4215.416666666667,11,5.0,7.0,"nhà mặt phố, mặt tiền",đã có sổ,nội thất cao cấp,quận tân phú
16.0,4.0,64.0,3841.25,4,4.0,,"nhà ngõ, hẻm",đã có sổ,,quận bình tân
,,35.0,5357.083333333333,2,2.0,,nhà phố liền kề,đã có sổ,,quận 10
,,44.0,3267.0833333333335,4,1.0,,"nhà ngõ, hẻm",đã có sổ,,quận bình tân
,,44.0,3267.0833333333335,4,1.0,,"nhà ngõ, hẻm",đã có sổ,,quận bình tân
6.0,3.5,20.0,6770.833333333333,2,3.0,3.0,"nhà ngõ, hẻm",đã có sổ,nội thất cao cấp,quận bình thạnh
22.0,5.0,110.0,6250.0,6,4.0,6.0,"nhà mặt phố, mặt tiền",đã có sổ,nội thất đầy đủ,quận 8
,6.0,50.0,525.0,3,1.0,2.0,"nhà mặt phố, mặt tiền",đã có sổ,,huyện củ chi
4.5,3.5,15.0,4583.333333333333,1,2.0,1.0,"nhà ngõ, hẻm",đã có sổ,,quận 8
14.0,5.0,70.0,922.5,3,1.0,2.0,"nhà mặt phố, mặt tiền",đã có sổ,nội thất đầy đủ,huyện bình chánh
6.0,3.2,20.0,5937.5,2,2.0,2.0,"nhà ngõ, hẻm",đã có sổ,hoàn thiện cơ bản,quận tân phú
30.0,4.3,130.0,6057.5,11,4.0,7.0,"nhà mặt phố, mặt tiền",đã có sổ,hoàn thiện cơ bản,quận tân bình
,,86.0,3144.5833333333335,4,2.0,5.0,"nhà mặt phố, mặt tiền",đã có sổ,nội thất cao cấp,quận 12
8.0,4.0,28.0,5773.75,2,3.0,3.0,nhà phố liền kề,đã có sổ,hoàn thiện cơ bản,quận tân phú
18.0,4.2,72.0,7812.5,5,4.0,5.0,"nhà ngõ, hẻm",đã có sổ,,quận bình thạnh
10.0,4.0,32.0,8593.75,3,5.0,3.0,"nhà ngõ, hẻm",đã có sổ,nội thất cao cấp,quận 1
13.0,4.0,51.0,3750.0,4,,,"nhà ngõ, hẻm",đã có sổ,nội thất cao cấp,quận 12
20.0,5.0,100.0,1208.3333333333333,3,2.0,2.0,"nhà mặt phố, mặt tiền",đã có sổ,nội thất đầy đủ,huyện hóc môn
20.0,5.0,100.0,1208.3333333333333,2,2.0,3.0,nhà phố liền kề,đã có sổ,nội thất cao cấp,huyện củ chi
65.0,38.0,23.0,4619.583333333333,2,2.0,2.0,"nhà ngõ, hẻm",đã có sổ,hoàn thiện cơ bản,quận 8
15.0,4.5,63.0,5423.333333333333,4,4.0,4.0,"nhà mặt phố, mặt tiền",đã có sổ,,quận 8
13.0,6.0,78.0,4700.833333333333,3,3.0,3.0,"nhà ngõ, hẻm",đã có sổ,nội thất đầy đủ,quận bình tân
28.6,10.0,286.0,2476.6666666666665,11,3.0,7.0,"nhà mặt phố, mặt tiền",đã có sổ,nội thất đầy đủ,quận gò vấp
,3.5,17.5,4595.416666666667,1,,,"nhà ngõ, hẻm",đã có sổ,,quận gò vấp
13.0,5.0,64.3,6155.833333333333,4,3.0,5.0,"nhà ngõ, hẻm",đã có sổ,,quận bình thạnh
11.0,3.0,33.0,11111.25,2,2.0,2.0,"nhà mặt phố, mặt tiền",đã có sổ,,quận 5
,,20.0,1708.3333333333333,2,,1.0,"nhà ngõ, hẻm",đã có sổ,hoàn thiện cơ bản,huyện hóc môn
17.0,4.2,66.0,4545.416666666667,3,3.0,3.0,"nhà ngõ, hẻm",đã có sổ,nội thất cao cấp,quận bình thạnh
23.0,10.0,230.0,4438.333333333333,5,,,nhà biệt thự,đã có sổ,,quận bình tân
13.0,4.0,55.15,8688.333333333334,6,5.0,6.0,"nhà ngõ, hẻm",đã có sổ,,quận 10
13.0,4.0,52.0,6410.416666666667,3,3.0,4.0,nhà phố liền kề,đã có sổ,nội thất đầy đủ,quận 10
25.0,3.8,90.0,1851.6666666666667,3,2.0,2.0,"nhà ngõ, hẻm",đã có sổ,nội thất cao cấp,quận 12
18.0,5.0,90.0,4722.083333333333,5,3.0,4.0,"nhà ngõ, hẻm",đã có sổ,nội thất đầy đủ,quận bình thạnh
35.0,10.5,341.0,9164.166666666666,1,1.0,1.0,"nhà mặt phố, mặt tiền",đã có sổ,nội thất đầy đủ,quận 10
13.0,10.0,121.0,2375.8333333333335,5,2.0,6.0,"nhà ngõ, hẻm",đã có sổ,,quận 6
28.0,8.4,220.0,20833.333333333332,5,5.0,5.0,"nhà mặt phố, mặt tiền",đã có sổ,,quận 10
30.0,10.0,300.0,21527.916666666668,7,3.0,6.0,"nhà mặt phố, mặt tiền",đã có sổ,nội thất đầy đủ,quận 3
